,t0,t1,t2,t31,t32,t33,x0,x1,x2,x31,x32,x33,sigma1,sigma2,sigma3
659000,-1870.093411,397.6818272,37.14288384,11814.69739,NaN,NaN,0.331703162,-1.675461031,-0.92488001,0.530115747,NaN,NaN,0.22395618,NaN,NaN
660000,-1811.806121,336.3806589,182.41186,11897.9579,NaN,NaN,0.149929697,-1.799703208,-1.714026961,2.886845727,NaN,NaN,0.259022966,NaN,NaN
661000,-1808.581434,252.9917025,151.550539,12907.63248,NaN,NaN,0.061755866,-1.110809719,0.802086205,2.893032801,NaN,NaN,0.288757694,NaN,NaN
662000,-1822.121146,178.8265774,344.9631438,12864.0237,NaN,NaN,0.064873612,-0.478935355,1.202142419,-0.618439715,NaN,NaN,0.287807448,NaN,NaN
663000,-1717.581486,197.6289476,46.79604771,13101.49025,NaN,NaN,0.080417112,-0.869364726,0.642155934,0.196529137,NaN,NaN,0.345015691,NaN,NaN
664000,-1761.781203,226.9507708,-86.00392881,13774.42251,NaN,NaN,-0.004938641,-0.3193537,-0.617943831,0.412874914,NaN,NaN,0.312722653,NaN,NaN
665000,-2067.600299,188.6205912,249.2576533,13816.23429,NaN,NaN,0.057905091,-0.414846412,-1.142943949,1.483775464,NaN,NaN,0.347640243,NaN,NaN
666000,-1994.737081,329.076169,75.61010323,13996.74543,NaN,NaN,0.104973484,-1.224035831,0.654014637,1.422671527,NaN,NaN,0.263838609,NaN,NaN
667000,-2071.588142,263.6859078,-14.40650923,14266.48887,NaN,NaN,0.104677914,-0.730396801,-1.241200188,0.016256456,NaN,NaN,0.372721036,NaN,NaN
668000,-1882.028274,326.4678703,-246.7729449,14045.76998,NaN,NaN,0.339004784,-1.732499188,0.332961188,-0.477585087,NaN,NaN,0.307243981,NaN,NaN
669000,-1969.483691,284.4108789,-174.4138508,14324.60714,NaN,NaN,0.240598918,-1.662675078,-0.161531294,2.473635676,NaN,NaN,0.330860657,NaN,NaN
670000,-1880.93719,261.1761476,-183.9745124,14323.67927,NaN,NaN,0.130281845,-1.506691508,-2.679095448,1.526161286,NaN,NaN,0.321209766,NaN,NaN
671000,-1824.795653,292.4515395,-118.2481981,13214.17798,NaN,NaN,0.212161451,-1.12191467,-0.455845572,0.275875488,NaN,NaN,0.292295791,NaN,NaN
672000,-1838.01346,307.3626122,-322.8808703,13686.66298,NaN,NaN,0.228510247,-1.264399177,0.829646632,0.810081645,NaN,NaN,0.3196369,NaN,NaN
673000,-1895.39427,415.0250304,-513.0311826,13820.21182,NaN,NaN,0.604290908,-1.41543836,0.479175301,1.946954831,NaN,NaN,0.326786052,NaN,NaN
674000,-1983.005729,519.3904099,-577.4505454,13900.54615,NaN,NaN,0.795742384,-1.09611331,1.32476848,0.481647619,NaN,NaN,0.316962882,NaN,NaN
675000,-2140.125108,317.6870821,-382.6865398,12502.70263,NaN,NaN,0.648586893,-1.200712955,-2.700793317,0.28086594,NaN,NaN,0.225697677,NaN,NaN
676000,-1876.469453,448.6504577,-439.0849203,12439.68119,NaN,NaN,0.558262087,-0.996273646,-2.182368904,-0.269568878,NaN,NaN,0.351469394,NaN,NaN
677000,-1684.813062,413.7159788,-451.9113309,12358.34194,NaN,NaN,0.474454416,-1.632885167,-2.628400173,-0.403631269,NaN,NaN,0.322450143,NaN,NaN
678000,-1592.199167,333.6141604,-536.9162135,11966.26852,NaN,NaN,0.566996999,-1.4197344,-1.834746532,2.193854981,NaN,NaN,0.334214591,NaN,NaN
679000,-1564.55681,267.4069431,-278.5157207,11614.3415,NaN,NaN,0.281984185,-0.319807089,-0.888618901,0.916851901,NaN,NaN,0.39987312,NaN,NaN
680000,-1718.053533,267.5990546,-510.5898252,12445.42523,NaN,NaN,0.539241862,-1.292713067,-2.449471229,1.996677007,NaN,NaN,0.328552799,NaN,NaN
681000,-1786.051228,327.1373006,-272.180369,12460.90334,NaN,NaN,0.494420874,-1.515144714,-0.807347257,-0.530681807,NaN,NaN,0.310638042,NaN,NaN
682000,-1722.594984,428.9520859,-459.3139563,12119.26928,NaN,NaN,0.636592559,-1.388985927,-2.824409384,2.531784619,NaN,NaN,0.340054508,NaN,NaN
683000,-1882.844498,537.7880085,-527.4492415,12833.75155,NaN,NaN,0.567595263,-0.966190311,-2.260771256,1.201970853,NaN,NaN,0.33419416,NaN,NaN
684000,-1705.845452,386.6676682,-447.9830665,11832.88877,NaN,NaN,0.582803252,-1.117897593,-1.863566844,-0.183641466,NaN,NaN,0.286092219,NaN,NaN
685000,-1728.892591,393.935947,-415.9440729,12050.48011,NaN,NaN,0.452239776,-1.179569886,0.821780448,0.365693164,NaN,NaN,0.383009046,NaN,NaN
